두간님,너무,노래,진짜,눈웃음,보고,목소리,아니,넘고,자희,시작부터,노래방,영상,부르는,내가,일본,사람,견자,되게,저렇게,듣고,짜지,정말,좋아,부를,고음,틀자마자,갑니다,이렇게,좋아요,완전,님은,눈웃음이,근데,엄청,라벨,모습도,역시,구울,눈웃음에,처음부터,님의,누나,라이브로,이쁘다,좋다,하는,이쁘시다,unravel,끝까지,사람이,좋고,눈이,커버,감각,호강,이뻐,옆방,갑자기,죽으려고,마스크,없이,노래도,두간님의,실력이,이걸,부르는데,음색,목소리도,예쁘다,미친,감사합니다,소름,미쳤다,얼굴,싶어요,귀여워,예뻐요,알고,사랑해요,저거,이게,두간님이랑,노래가,이쁜,생각한,싶다,가면,귀엽다,도쿄,같은,이뻐요,성대,대박,뭐라,부르면,닮았다,우기,얼굴이,그렇게,예쁜,심장에,아침은,항상,우리,대박이야,129,128,님이랑,최애,부르시네,매력적이야,감탄,웃는,너무나,넘나,견이,처음,어찌,아니면,아예,긁으면서,생방으로,조합,제가,되고,이런,오늘부터,뭔가,힐링,샤우팅,잘하신다,멋져요,이때,봐서,좋네요,둘이서,부른,녹는다,다음,그냥,처음에,요즘,분이세요,가수,목쉴,언제나,최고야,너무너무,나와서,심쿵,아악,립싱크,아름다우십니다,있어서,두간님은,저는,가서,순간,초반부터,심장,라이브,907,차희,보니까,따라,친구들하고,하네,시즈,친구,갓두간,잘생긴,그는,아아,044,오라,아침부터,이쁘고,보니,있었는데,아닌데,강제로,해도,풀버전이,헤헤,견자희,이거,나서,봐도,솔직히,두간님이,그리고,세카이노오와리,부르신,이쁨,레인이,메리와,직접,귀여워요,있는,구독,남자,이상,것도,털썩,모바일,두간이,계속,혹시,같아요,최고예요,오늘도,눈만,어떻게,느낌,빛자희,생방,싶어서,쓰고,노래를,저게,그런,019,Unravel,배터리,되면,모습,닮은,거지,1054,118,빻자,이제,여기에,뼈를,광주에,나오는,와우,광주,로키,하나,마스크가,건지,포상,댓글,후욱,한국,어이,짓다가,샤우팅에,견들,크게,뜨시는,커엽자너,어어,광주넘모,영광이었습니다,예고도,눈으로,쳐다보시면,무리,때문에,출근하는데,기운이,업되네요,잘하시네요,잘하시고,외모도,천상의,미모를,뽐내시는,님과,번만이라도,핥아보고,싶은,성대를,가지신,현실,합방이라니,주거욧,엔티티님,여기,올라갑니다,난리,났어,녹고,있다니,예쁘시고,이번,호강에,호강까지,행복했습니다,부른다고,오름,대박이네요,쩐다,청아한,파워풀한,매력적,눈웃음도,외출복도,어울려요,조합이잖아요,군다,하기,전에,합방,많이,해주세요,147,unravel440,감각542,611,700,죽으려고1003,rain갓두간,고음도,내시고,녹아내림,지렸다,커엽고,빠져들어갈,같아,실력에,노래와,귀여움에도,졸기에,눈은,목소리고,종당,토요일,아침에,스튜디오도,보다,매애애애력적이네요,보는데,부르신다,저리,올라가지,가성,고음이,안되던데,스크래치,멋있다,可愛いしかっこいいしこのコラボ好き,봤어도,싶다고,상상하고,목소리로,노래할,있으면,좋겠다,목소리를,갖고,계시네요,간님,팝니다,잘하시는,분들이라서,치유되는,느낌이랄까,어우,예쁘셔,고막도,모습이,100000번,돋았다,뭐야,148,부르심,방송,스킵,처음이야,놀랐을,생각하니,뿌듯하네,아쉬웠는데,짧게,짧게라도,자히님,방하면,캠에,가까이,오시는,예쁘네요눈웃음도,매력적이시고,영상이,싶어,초롱초롱한,곡은,드리머로,가죠오,듣고싶다,사람들,지리네,보면서,들으면서,귀화,강하네요,지을,도네,받으시고,고개,흔드시는,웃기네,빠진,좋아하는,목소리에다가,소스윗하시다구요융제마음홀라딩,가져가셨네요,둘이,개미,때마다,교구,오프닝,당황했을,잘되고,애니,부르시네근데,다음인데다가,티케이,자체가,이신분이라,같은데,두간님진짜,역대급,인덕,또다,세상의,아니다,눈물,나옴,졸여,심쿵두간님,개잘,부르셔,심장마비,노리시네,귀여우셔,짱짱,업자나,그중에,잘하는,unravel을,말똥말똥한,했네,아아아름다우십니다,우와아,놀라는,아무튼,신난,때리는,자희도,견초딩으로,부르시는,아쉬워하시는,전부,체고다,짜히쟈응1054,움뫙뫙뫙마스크,들썩들썩,눈알,요정이셔,방송용,말투,여기에서만,착한,방송에서,얼굴에,한번,심정,당하고고음에,세상,아닙니다,이랑,아름다우세요,두간형님,아닙니까,초반에,근거리는,심장이,위험해요,가성으로도,처리하기,힘들던데,진성으로,올려버리시네,존경,004,실화냐,있었는데도,놀람,귀여워서,진짜노래오지게잘부른다,나오니깐,좋고자,터질뻔했네,영상으로,시작한다,마지막,겨울,사람입니다두간님,존잘러,맞습니다,편집자,자막,센스,무엇,가까이에서,쭉쭉,올라가시네,샴쿵해,페뇨님,인트로,생각난,소리,높은,불렀는데,친구가,새끼들,없지라면서,곤했는데다시,옆방이,높여서,곤해서,라젠카,부르고,옆방이랑,배를,결국,나중에,시간,끝나서,나왔는데,되게좋은,음악,싸움이었다라면서,서로,뿌듯해하고,친구는,먹먹해서,찡그리고,있고,이분이,백견초몽의,이시구나,정화되는,목소리구나,레전드,난리났어,장난이,아니야,장난이도쿄,1기,뇌정지와,재능,넘치시는데,를저도,올라갔으면,하네요,파격적이었던,퍼피,그래도,인간인가,요정인가,이분들,90점,아래로,절대,내려갈,거야아니,이하로,내려가면,기계,고장,거야,커진,평소에도,네오,되시는,건가,졸기,0847,살고,펀치,맞으셨죠,이쁘누,유튭으로,올라왔네,봤었는데자,이쁘세요,최고고,여윽시,갓두간님,스트레이트,날리시네,귀가,되어버려,어디,그러고,VR챗할때,똑같은데,맵에,의자에,앉아선,혼날,노래만,생각나네,생각했던,노래가고음,노래로,만들어버리네,이쁜데,눈도,조예에요,으어어,노래인데,눈동자,똘똘해,천사죠,마지,텐싱,예쁘신,노래왤캐잘함,아냐,노래방은,남매랑,가야,형도,나나,심쿵사,하루에,3번씩,보러,와요,정상인가요,다시,편집자님,대단하시네,일본어,아래,의미,그대로라는,가창력,부럽고,치명,누구인지,몰랐습니다,영상을,느꼈습니다,할래,대체,자주,rain을,아쉽다,말이야,장난,아니시네,물론,견형도,구미호,여인,2D와,3D,다른,매력이,2번,매력을,훔쳐감,이뻐요눈,성대도,시작하자마자,심장을,공격받아,볼뻔했다,남자지만,좋은,828,연금,아니라,마녀의,레인을,하심,개쩐당,들어보고,싶어졌어요,146,부분,어머나,심쿵이네,게로,드리머가,노래였구나,모르고,노래에서,끌려서,찾아봤어요,커여워,강연,5분,넘모넘모,이쁘잖아요,머독에,짜지까지,드디어,실물,보네요,미쵸따미쵸써,916,돌려줘요,알람,씨게,박고,트위치,찾아갑니다,눈에,빠진다,히히,007,1003,버전도,멋있어요,런레벨,미쳤네,눈과,모두,행복했다,감고,들으면,가수가,부른것같네,찢어지는,미친다,018,있다는,그런분들,잘부르누호고곡,이쁘시다블러드,트레일,최고다,누냐,나는,원한다,풀버전을,두건님,불러,예쁘신것,눈빛이,예쁘심,샴꿍,시기,때만,노래방에서,불러도,아무도,했었는데,지금은,듣는,못하고,크흡크흨븐,부대에서,생활하고,싶은데,전역을,해버리네,아니냐,아아아마음이,녹아요,쓰러진드아,고음으로,사람의,마음을,빼앗는,avi,방송이니,보정,에코만,넣었는데두간님,세쿠시,지금,보네,커버송,올려주세요,누군가,했는데,이때부터,연락하다가,커버하신,거구나,올려주셔서,감사합니다매겨라,때의,있군요,놀랐네,130,누르고,옴두간님,가능하시면,녹음해주세요,파트만,5조,5억,반복하는,졸귀탱이야,호강하네,행복,나도,노래방가고싶다,부러워요,자희님,예쁘셔요,거의,걸스데이,만아,팬됨,두간님으로,갈아탈,각인가,커엽다,마드모아젤,좋고요,보니깐,분과,생각난다,여신이야,네가,것은,최고,긁으시지,감미로워,047,자나요,빛이,시력을,잃어버렸자,섬네일,욱아,드리머,대박이네,옆자리,외칠려다,실력,감탄만,하다갈듯개쩐다,설레,스타일이,찌르는,느낌이다,음성이랄까,기분,좋게,긁히는,617,긁고,손바닥으로,쓰담쓰담하는,이리,이쁘냐헐,덕심,가득,채우고,가욥,그저,하셔요,크다아오구래흐두간님,가지마세요,이쁘자니,이네즈,겐시,lemon,버전,노래보다,용안을,왔습니다,중독과,ost를,들을,줄이야,호강하나요,ドッガンさん,ふぁ最高,가고,허리,하나는,오지게,돌리는데,잘해서,남자분이,가발,노래하는,것으로,들려도쿄,지리네요,으른,논다,언니,오빠,벌인데,모스트,파라다이스,아침보다,눈부신,님이쁘다,봤는데,옆방은,무슨,복이야,쪼아,라벨이,노래였습니까,휴먼,앟오늘이영상반복해서들어야지,편집미치셨어요,정화,라벨은,참지,440,씹갓곡,예에,해요,요오초특가야,놀자,이러면서광고가,감동하고,있는데,터졌다,궁금한,거인데,배우신,걸까요,도저히,취미라든지,수준이,이분,귀엽습니까뭡니까,라벨을,이쁘이쁘,아니꽃보다,파라다이스뭔데,오오,맛나겠네,홍리,레인도,좋은데,아쉽,에바인데,반칙인데,씹덕들,이쁘신,충전은,3599,사이를,유지해주면,수명관리에,좋습니다,35가,충전을,시작,99가,충전,종료,제일,이상적이라는,거죠,tmi였습니다,부럽누,배터리가,없어서,방종,237,탬쨩,아파요,따봉,기엽,잔아요,나만,계신,약간,bj,코코님,같음,맑으시다,Jaheec,귀엽네,헤헿,얼굴이다,얼굴아,헤헿feat,뫙뫙뫙,두간오빠,저어요,사랑해도,될까요,겁나이쁘네,커엽쓰,저래,올라가는,여신님이감사합니다,형님,지렸어요,오졌어,아름다우신,짜희님커여워,목은,몫이냐,몫이,맞는,거냐,타상천화,보구,싶었눈뎅,홍진영,같지,하다,고막,터진다,뱅준식,잘생겼어,켜야,아오,오어,오오오,옥곡,도굴,님도,예쁘세요,실눈이,아니었네,크다,넘모이쁘당,하씹덕사,초반,오져,희는,사랑입니다,것은을,누가,불러엄마,무서워,햘짝,봤지,이쁘시자,unrevel개좋다,836,마후마후님이,들었는데,원곡,주인,알았네요,묻습니다,가신,거예요,아님,끌려가신,거요,얼굴에서,화가,매칭이,안되네,엄청난,목청,대부분,노래던데,좋아하시나요,BTS전하지,못한,진심,여전히,예쁘네요,1006,가능하구나,236탬,탬버린내,친구야,지리누,저긴,오디야,슬마,충장로,아니지,지짜이쁘당,아이돌,닮으셨네,댕이쁘다,오셨었다니,늦었지만투,탄지로의,노래해줘요,여자아이들,아프시나요,아프겠다,무리해서,부르지,마세요좋은,없어져요,그러므로,납치하시죠,투따봉,드립니다,영상보다,구리리님,틀었는데,댓글에,스튜디오,모르시담서,마법의,꽃의,ost가,아니었군요,아닌가요,521,쓉덕,037,묻어야겠다,그래서,아직도,남자친구,구하고,있나요,여신님,찾아왔습니다,개구쟁이처럼,생겼구나,부럽다,블레싱,불러주시지,여신,등장,잘못된,것인가,쫀득,님비,보이네,편집으로,올렸어도,표정,바뀌고,빻자희해서,괴롭히는,보소,이여도,잘하면,그녀의,작은,난무한다,카카시가,2명이나,있지,840,052에,머죠,야외에서,방송을,죄송합니다,꼭두각시,피에로는,대충,야광봉,흔든다는,힙하네요,크플라밍고,마스크마이크,045,반복,정보,영상에,댓글을,남겼다,죽어요,008,가까워,부어,목소리가,들리는,형냐,죽어,아는,없어,001,놀램,코인이,아니군,어엌,식으로,보시면,개잘불러,아플,텐데,관찮으세요,목에,그러던데,420에서,533까지,전남,광주에요,오늘의,아웃트로,1103뭐야,저장,됐었잖아,했는지,기억이,썼었지,얼마나,작으시면,117,제발,쓰시는,방송할,때는,눈썹,눈화장만하시는거아니죠,기차니즘쩔면,그럴,같기도,516,똥글자히,어디나요,페라,다이,yee,841,님은요,오언러밸,잇네를,했어야지,송별회인가,848,우와,그럼,두건님이,잘생겨서,쓰신,거면,써요,안녕하세요,부르실,들어왔는이라니,725,One,ok,rock,아시는구마,716,818,337,코이,츠라,모나다,페터,snow,fairyThis,game,쌉하,머저요1000000000000000000000,맞으시죠첫곡,빼고,곡인데어머나,세상에,2019109,헤랑,rain,25,로키저알아여,유튜브에
56,54,32,30,27,12,11,11,10,10,10,10,9,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
